YY,XX,wav,flux,flux_err,fwhm,vel
326,151.0,154.0,0.0,0.0,0.0,0.0,0.0
327,152.0,154.0,0.0,0.0,0.0,0.0,0.0
328,153.0,154.0,0.0,0.0,0.0,0.0,0.0
329,154.0,154.0,0.0,0.0,0.0,0.0,0.0
330,155.0,154.0,0.0,0.0,0.0,0.0,0.0
331,156.0,154.0,0.0,0.0,0.0,0.0,0.0
332,157.0,154.0,0.0,0.0,0.0,0.0,0.0
333,158.0,154.0,0.0,0.0,0.0,0.0,0.0
334,159.0,154.0,0.0,0.0,0.0,0.0,0.0
335,160.0,154.0,0.0,0.0,0.0,0.0,0.0
336,161.0,154.0,0.0,0.0,0.0,0.0,0.0
337,162.0,154.0,0.0,0.0,0.0,0.0,0.0
338,163.0,154.0,0.0,0.0,0.0,0.0,0.0
339,164.0,154.0,0.0,0.0,0.0,0.0,0.0
340,165.0,154.0,0.0,0.0,0.0,0.0,0.0
341,166.0,154.0,0.0,0.0,0.0,0.0,0.0
342,167.0,154.0,0.0,0.0,0.0,0.0,0.0
343,168.0,154.0,0.0,0.0,0.0,0.0,0.0
344,169.0,154.0,0.0,0.0,0.0,0.0,0.0
345,170.0,154.0,0.0,0.0,0.0,0.0,0.0
346,171.0,154.0,0.0,0.0,0.0,0.0,0.0
347,172.0,154.0,0.0,0.0,0.0,0.0,0.0
348,173.0,154.0,0.0,0.0,0.0,0.0,0.0
349,174.0,154.0,0.0,0.0,0.0,0.0,0.0
350,148.0,155.0,0.0,0.0,0.0,0.0,0.0
351,149.0,155.0,0.0,0.0,0.0,0.0,0.0
352,149.0,155.0,0.0,0.0,0.0,0.0,0.0
353,150.0,155.0,0.0,0.0,0.0,0.0,0.0
354,151.0,155.0,0.0,0.0,0.0,0.0,0.0
355,152.0,155.0,0.0,0.0,0.0,0.0,0.0















