YY,XX,wav,flux,flux_err,fwhm,vel
346,171,154, 6584.20,0.20401951,262.23548,131.87743,0.0000000
347,172,154, 6584.20,0.22578096,269.86119,130.23113,0.0000000
348,173,154, 6584.20,0.20876569,269.91881,130.40054,0.0000000
349,174,154, 6584.20,0.21055636,291.78826,132.49289,0.0000000
350,148,155, 6581.80,1.6262912,38.786885,129.78094,0.0000000
351,149,155, 6581.80,1.7214900,25.343899,116.88814,0.0000000
352,150,155, 6581.80,2.1354837,21.075255,117.36661,0.0000000
353,151,155, 6581.90,1.9162324,17.018370,111.88017,0.0000000
354,152,155, 6582.10,1.6791791,16.412124,114.54002,0.0000000
355,153,155, 6582.10,1.6418203,16.065083,115.87833,0.0000000
356,154,155, 6581.90,1.9870393,16.415430,119.84554,0.0000000
357,155,155, 6582.10,1.8606424,18.045536,120.10826,0.0000000
358,156,155, 6581.80,1.9691341,16.002675,118.09124,0.0000000
359,157,155, 6581.80,2.9749303,20.264852,134.05668,0.0000000
360,158,155, 6581.60,2.6629265,19.340364,116.67670,0.0000000
361,159,155, 6581.70,2.9963824,20.726450,119.80900,0.0000000
362,160,155, 6581.60,10.311700,99.808212,272.89201,0.0000000
363,161,155, 6581.70,10.346161,106.59293,280.58136,0.0000000
364,162,155, 6580.70,2.5551791,95.766345,473.82777,0.0000000
365,163,155, 6581.40,1.3985597,173.70766,464.57985,0.0000000
366,164,155, 6582.00,3.7320782,60.307312,229.39815,0.0000000
367,165,155, 6582.40,2.5876777,85.748718,234.24615,0.0000000
368,166,155, 6582.80,1.7862916,122.45176,237.81639,0.0000000
369,167,155, 6582.80,1.3168420,163.82893,237.28705,0.0000000
370,168,155, 6582.80,0.86497369,227.87173,225.20088,0.0000000
371,169,155, 6583.00,0.70904396,259.50183,210.57829,0.0000000
372,170,155, 6583.00,0.56552440,284.92916,189.49705,0.0000000
373,171,155, 6582.40,0.36433808,305.92084,184.88333,0.0000000
374,172,155, 6582.70,0.37726404,2.4114040,176.40720,0.0000000
375,173,155, 6582.60,0.33426439,344.08752,185.99286,0.0000000
376,174,155, 6582.20,0.23844622,353.36308,176.72352,0.0000000
377,148,156, 6579.60,4.3176378,44.093070,203.92064,0.0000000
378,149,156, 6579.60,5.6052634,34.820524,204.55217,0.0000000
379,150,156, 6579.40,6.4066389,30.711137,207.78520,0.0000000
380,151,156, 6579.60,7.2601663,27.040646,201.50825,0.0000000
381,152,156, 6579.80,8.0406780,25.585648,209.87480,0.0000000
382,153,156, 6579.80,8.6829849,24.450052,223.21336,0.0000000
383,154,156, 6579.80,8.8119544,24.555213,227.73495,0.0000000
384,155,156, 6579.80,7.3036839,26.023743,220.65893,0.0000000
385,156,156, 6580.00,6.7031563,26.865755,223.82363,0.0000000
386,157,156, 6580.80,7.5315386,37.664973,256.47204,0.0000000
387,158,156, 6580.80,8.3245353,49.477192,323.76544,0.0000000
388,159,156, 6580.20,4.0899038,40.827024,276.67887,0.0000000
389,160,156, 6580.00,2.4555035,24.531471,201.93751,0.0000000
390,161,156, 6580.20,5.8464931,50.155503,473.20083,0.0000000
391,162,156, 6580.40,2.5523869,68.082311,470.98010,0.0000000
392,163,156, 6581.00,2.2825708,38.130815,184.50323,0.0000000
393,164,156, 6581.60,3.0400399,65.746135,233.63514,0.0000000
394,165,156, 6581.60,1.9061358,101.70529,244.78422,0.0000000
395,166,156, 6582.00,1.1654835,133.74045,208.02650,0.0000000
396,167,156, 6582.00,0.78757266,187.43698,210.20719,0.0000000
397,168,156, 6582.00,0.52304908,245.15944,189.69380,0.0000000
398,169,156, 6582.20,0.42991727,289.74172,175.29311,0.0000000
399,170,156, 6582.20,0.26532418,302.63776,151.64992,0.0000000
400,171,156, 6582.00,0.24342912,325.81249,154.18520,0.0000000
401,172,156, 6582.00,0.25308293,326.27590,149.12430,0.0000000
402,173,156, 6582.00,0.25924454,323.93304,155.12610,0.0000000
